Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y
IFT27,61338958.66380463,74043178.08662933,9643615.910307452,12999656.222860327,90155257.4911062,12999656.222860327,12999656.222860327
IFT81,25730210.97056659,78319375.4552069,11402099.593481103,9964508.982686322,9964508.982686322,9964508.982686322,9964508.982686322
IGBP1,118076814.82535818,97067376.33521728,152020422.53390583,460159872.7823636,133239128.81781152,291237772.47398764,38958258.37054565
IGF2BP2,101928134.27021688,14315305.307302251,14315305.307302251,9009727.74888724,9009727.74888724,397321647.58066976,9009727.74888724
IGF2R,26680890.357088223,9798582.997396758,9798582.997396758,140218306.4113975,11783406.074432503,11783406.074432503,117282250.2175125
IGFBP5,10023444.559494205,10023444.559494205,10023444.559494205,9477781.10959461,9477781.10959461,9477781.10959461,9477781.10959461
IGLL5,741913913.7407079,1371053445.815126,509720331.99159706,27857075.88837441,1061583782.4528123,1167099867.3537214,1213552852.7289453
IGLON5,262718601.55132067,296024886.65487266,224177556.28676748,744633546.4450768,920143041.3821527,781210446.6330748,23659034.43690104
IGSF1,93994319.84163116,154366990.23536894,182260669.7774808,332320029.23732215,37483274.380143024,319592638.63704807,401874021.3789045
IGSF21,1885040545.8480272,1616124217.185306,1284919667.6359267,2114266579.5236206,2066381258.7205162,2562667854.8387103,1848148970.8915212
IGSF3,9831768.62340598,9831768.62340598,9831768.62340598,9660886.82539181,9660886.82539181,9660886.82539181,9660886.82539181
IGSF8,8838689588.382883,19919155529.08031,17614019990.62641,24561839583.154278,17264892732.337326,21664907339.347607,20201771056.107586
IGSF9B,36362278.54871882,228917643.1886677,168732488.3749376,323642186.2255857,452664770.1735168,385888226.06250215,448441691.46099555
IK,110357716.73765099,9938432.458415166,98123323.22513461,11420087.63779274,11420087.63779274,185666905.53813794,11420087.63779274
IKBKAP,32191938.076940477,78449308.98705456,71381260.12826185,12774478.149639089,12774478.149639089,12774478.149639089,12774478.149639089
IL1RAPL1,37855721.311964974,50409010.50349149,47828577.3307381,39293556.99502367,39293556.99502367,39293556.99502367,39293556.99502367
ILDR2,9049815.525711516,9049815.525711516,9049815.525711516,16371873.05374509,16371873.05374509,16371873.05374509,16371873.05374509
ILF2,6008196743.911621,4246928314.1804447,4727435715.013485,4121551946.5045915,4593221565.490559,4012195781.886243,4574976039.710446
ILF3,7801029280.646762,4841735372.84114,5635918848.714721,5228277724.377595,6483623582.152338,5247306651.277774,5564862667.964612
ILK,113410014.80857883,97660464.6850942,104073976.07451943,32506662.303647812,32506662.303647812,198973131.01554537,164840638.2462353
ILKAP,210447877.80455953,155384670.39792296,194101448.56115445,133383921.66293839,243732539.43399525,181436781.64695448,226312323.52249306
ILVBL,173901054.64713785,421568105.97538066,205315896.0998331,1101768050.0459232,868538753.7287588,1074024969.5284412,1043043147.9070157
IMMT,5526318750.320593,8267493921.880199,6350817150.016628,7891426318.403112,7930269269.789669,8266409542.152867,7812525975.143454
IMPA1,2579686144.0350685,2327983344.8232374,2454356920.5676303,2482779117.47156,2663175525.412866,2512970164.403269,2296692305.994964
IMPACT,7885028.828601331,7885028.828601331,29271081.50503781,19677882.50926211,19677882.50926211,19677882.50926211,19677882.50926211
IMPDH1,34184698.61488383,10033857.282319637,10033857.282319637,9327076.439241737,9327076.439241737,9327076.439241737,9327076.439241737
IMPDH2,655315648.3609893,617262946.3423375,299310219.54879993,495027855.70566857,292939200.2078044,375312942.91179776,319012529.3581761
INA,13778729348.389658,22942585037.121452,26056457885.28637,42612329858.52927,22069896094.52027,40971852889.291046,39500721299.89677
INF2,9923365.84506481,32712631.774793945,98921046.16347629,169467310.9996971,184030172.9215698,228714192.97138283,183429712.2183468
INPP1,182517599.59276462,239907534.13027817,146796867.98534703,470820709.66215885,411921970.6451888,477371286.1795074,327161812.8403559
INPP4A,1192513103.0150857,1304643961.8239808,807959332.6470314,1139411697.1724186,1111885575.5982425,996307539.4334846,900264327.0952536
INPP4B,9719760.63396684,44702126.68479891,9719760.63396684,12453355.371749077,12453355.371749077,12453355.371749077,12453355.371749077
INPP5A,1490711263.7913136,2588153109.0701632,1592529748.4407306,2243647467.8005877,1887093508.135206,1706442974.8581975,1730990395.6031904
INTS3,23080749.85951716,54329119.440412305,9820119.687610794,14537307.964026574,14537307.964026574,14537307.964026574,14537307.964026574
INTS5,9365079.156156244,9365079.156156244,9365079.156156244,21140725.081717145,21140725.081717145,21140725.081717145,21140725.081717145
IP6K1,10165031.940181328,10165031.940181328,10165031.940181328,9591864.620384509,9591864.620384509,9591864.620384509,9591864.620384509
IPCEF1;CNKSR3,9878220.400303572,9878220.400303572,9878220.400303572,11562357.126526615,11562357.126526615,11562357.126526615,11562357.126526615
IPO11,21678882.68758096,45474042.93548794,9445405.145012341,13550113.062807962,13550113.062807962,13550113.062807962,13550113.062807962
IPO5,2894114486.420773,2641038677.426519,1811474969.7443476,3805692289.959433,3541886413.7143426,4039737418.121888,3804740146.705518
IPO7,1108358700.2597568,955342427.6547257,500038794.6112183,1609456436.7241297,1391030587.0564015,1626294904.6017115,1305458767.7329912
IPO8,207770213.30783606,177950102.092153,9993495.95233387,132197073.52930945,11436459.174903512,176824110.55081013,85987567.14801772
IPO9,354331405.2009386,265774904.0906971,50905033.23203314,432054209.5807319,413050479.7279386,413809803.45165306,386997405.73115885
IQGAP1,513013138.2831013,291466350.75269854,434220255.0466291,188783714.3275185,199869061.40376854,131137117.77443668,406663637.6094474
IQSEC1,846867853.1674677,1258524903.7237797,1162299474.3658457,1447482230.5976894,1240071282.6478376,1584628218.7836099,1416300782.5104692
IQSEC2,487193244.31004125,646522702.4438702,678308016.4197884,744107787.6823819,776838991.718596,905895842.4578865,849195105.9672267
IQSEC3,74718378.9666248,82140092.97515877,71386164.59513675,127083323.63731101,146949061.172884,109242681.82530963,107065433.0403099
IRF2BP2,74865114.3207561,91202482.26170018,101391239.07899012,9631870.604543902,9631870.604543902,9631870.604543902,9631870.604543902
IRGQ,630620406.645902,657138093.5820615,858868235.8324324,837087776.4451557,434096544.22328967,400361354.88469446,534466944.7434378
ISCA1,8490428.31565358,76869333.78139532,8490428.31565358,15441658.180532534,15441658.180532534,15441658.180532534,15441658.180532534
ISCA2,65466744.023086205,5590918.635141388,5590918.635141388,219279041.31197163,208207325.48965204,163260573.2928295,185120848.62886268
ISCU,73666647.58137493,198959476.56757838,293444904.9431664,313842285.8581068,32672444.07802724,32672444.07802724,351872345.6450021
ISG15,37303134.65477519,9710556.730266076,9710556.730266076,12130583.111429533,12130583.111429533,12130583.111429533,12130583.111429533
