Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y
CCK,179873039.83506727,169288962.85401067,164781385.63933927,382057477.6165676,301090939.00306255,425256726.31036097,19143082.645299308
CCNK,9506058.408019464,9506058.408019464,57688441.845467195,11464831.092537673,11464831.092537673,11464831.092537673,11464831.092537673
CCNY,453650681.5670635,393659797.0119991,478359387.7903387,473086409.7009806,444571703.83116555,395238781.8476495,325543964.98619384
CCNYL1,10118484.270567227,10118484.270567227,10118484.270567227,15455317.548320249,15455317.548320249,15455317.548320249,15455317.548320249
CCS,105276572.55314863,1670988975.4770966,1221969809.00205,1454736563.2487166,1441194976.6493611,1447015181.2148504,1243382476.257407
CCSAP,24753932.026584655,9382600.24991975,89664485.9088126,11804111.523572193,11804111.523572193,11804111.523572193,11804111.523572193
CCSER2,9583415.316998186,9583415.316998186,9583415.316998186,19169763.223658845,19169763.223658845,19169763.223658845,19169763.223658845
CCT2,12567349076.129631,10047137582.520407,10489994345.678196,10792124152.191084,11518989157.815508,11165149662.044025,10349381420.154285
CCT3,13156519386.207695,11614661600.125551,11246314894.509193,11940504089.772486,10740891528.580332,12147424400.175716,11656737171.697937
CCT4,9634229758.071377,8157636166.062478,8205234607.573234,9629035536.564615,9603612092.745865,9060974942.601595,8556623939.013307
CCT5,9878189215.213123,8796939478.372517,7429548747.774127,8627716255.870531,8572694639.969545,9115801223.228941,8087735717.543778
CCT6A,8849850520.400997,8318249636.38139,7003959463.949702,7488688713.486756,8567826709.653545,7906051188.535278,6966668203.565579
CCT7,8567369626.527918,7940738763.086611,6964340189.594873,7616080752.861923,7459293111.395924,8030484485.505029,7474795376.654683
CCT8,9677486925.502523,8247785558.22653,8495583265.906498,10230202215.789577,8900780464.397537,9701235787.61557,8927938959.017721
CCZ1;CCZ1B,9951852.409277664,9951852.409277664,9951852.409277664,9599093.470337586,9599093.470337586,9599093.470337586,9599093.470337586
CD14,9999767.766266782,9999767.766266782,9999767.766266782,9808268.066634644,9808268.066634644,9808268.066634644,9808268.066634644
CD200,3483190630.6468205,2337775374.0716443,2793284243.599973,2969558276.036703,3204248497.916294,2964115913.629128,2736443934.8272586
CD38,105004831.8842995,539747122.4980305,204390486.03466192,31783731.034142446,509584787.09823316,109365966.24838132,455521096.176057
CD44,45706663.30314166,502744565.2492841,148962988.618762,210103999.58114734,707534032.9354664,265969406.88055822,943013531.3585753
CD47,7931637345.569758,7263783711.016205,10142527158.919266,8670628611.239733,6182369934.701542,8265123343.625641,6270428646.267015
CD55,15471763.097334936,15471763.097334936,15471763.097334936,76528648.26501156,10066066.56318914,10066066.56318914,10066066.56318914
CD59,2157056405.526364,2533117148.0661607,3464951851.5585527,2251371591.3647723,2172656663.6439743,2180071578.6444225,1478291446.6658976
CD81,4360734124.071881,11697937349.826302,6905198981.410206,6782219440.781434,7603336679.736353,5160468083.883058,10503309115.78809
CD82,8133011.90471188,203164718.0032962,66631364.63946639,18997632.237414964,506186264.0513639,18997632.237414964,18997632.237414964
CD9,1515769862.511523,24066429913.216415,14704712412.186926,7113730171.751516,9857786058.107048,9855955155.745504,15103773395.20953
CD99,9417593.322821423,9417593.322821423,9417593.322821423,13905090.79216153,13905090.79216153,13905090.79216153,13905090.79216153
CD99L2,339458663.22190434,342556579.2242249,394146585.66958237,635602774.5013967,708131652.3697331,791166877.3774481,12602312.281534486
CDC37,1588040766.2002466,1625377713.151255,1845054059.6173937,1659326284.6151097,1731854268.2988303,1979440426.4957502,1939039084.1356866
CDC42,7663096887.594762,8209800672.137592,7657603857.35496,5260716245.632275,5905557172.0913925,4907071453.122648,6627050857.823372
CDC42BPA,88838551.83258201,70591366.45084184,71509232.00020394,43587166.654127605,43587166.654127605,43587166.654127605,43587166.654127605
CDC42BPB,2310889390.762802,1437929849.5746083,1472370455.044946,1116568324.872765,1341396577.724146,1702935987.2642345,902021268.5678756
CDC42EP1,9140677.994599206,369114347.8569279,155859917.77926946,13979245.364081463,193035422.5075633,13979245.364081463,341425049.2287114
CDC42EP2,10235423.278430521,10235423.278430521,10235423.278430521,11877712.199937651,11877712.199937651,11877712.199937651,11877712.199937651
CDC42EP4,372930103.19541186,348827616.5894108,562581673.491527,806797228.3881977,556405834.4000622,609193860.872131,34221935.57725888
CDC42SE2,119665275.88444908,180019098.12288642,104738673.97652146,14029424.599126123,14029424.599126123,14029424.599126123,14029424.599126123
CDC5L,16181895.841162393,8852103.858427105,93888760.08242846,16323028.680251373,16323028.680251373,16323028.680251373,16323028.680251373
CDC73,10016285.470236672,10016285.470236672,10016285.470236672,9850139.379290571,9850139.379290571,9850139.379290571,9850139.379290571
CDH10,281851901.13496596,179792740.3251525,324354918.62426025,304356293.4631964,195200127.40947196,256694594.46935308,183855144.84501532
CDH11,179518221.97099936,96778858.85004416,132902906.07645766,18274480.872539137,18274480.872539137,18274480.872539137,18274480.872539137
CDH13,3606479368.7062163,1498296102.1731994,2084201373.196786,2062490884.5283186,2755623365.7005916,2705385927.851989,1816706096.9297023
CDH15,9941623.442447105,9941623.442447105,9941623.442447105,11347683.533497386,11347683.533497386,11347683.533497386,11347683.533497386
CDH2,2084350367.4603589,1393161530.3796794,1699994618.5837886,1726738048.3057406,1923405162.605303,1820513681.97665,1826382055.965126
CDH20,10274871.975744052,45327768.16247585,63234869.481564716,10920069.635436961,10920069.635436961,10920069.635436961,10920069.635436961
CDH6,85177137.58955976,9323453.492387226,9323453.492387226,14673138.92323309,14673138.92323309,14673138.92323309,14673138.92323309
CDH8,274947010.3051085,178391038.85282862,128231895.09397617,317171739.8292516,18957714.950544983,560887576.736313,18957714.950544983
CDIPT,199744608.34746447,102549491.73018096,205915031.00435352,345717120.2798181,47771773.28891355,457686954.22404546,47771773.28891355
CDK11B,34896327.007270485,9952577.048794609,9952577.048794609,10163014.085674271,10163014.085674271,10163014.085674271,10163014.085674271
CDK14,9664263.886068033,9664263.886068033,9664263.886068033,21142919.58986508,21142919.58986508,21142919.58986508,21142919.58986508
CDK16,222990234.55972198,185111923.7147754,148023056.38742304,48326782.817352295,48326782.817352295,48326782.817352295,226573764.56440854
CDK17,20774271.98368629,9621269.234621426,9621269.234621426,12978802.698092254,12978802.698092254,12978802.698092254,12978802.698092254
CDK18,4341778.579644137,432937321.77773505,411734800.5662777,659563854.4018127,189748378.36547184,28859775.859056946,253990874.22513717
CDK2;TEN1-CDK3,10785779.86739319,10785779.86739319,10785779.86739319,10483594.977620807,10483594.977620807,510913873.03210825,428169993.385892
CDK5,2756400331.669347,2554769310.511188,2880241540.89087,3094651291.765022,2721609194.1114063,3029369904.0129786,2219727465.197936
CDK5RAP3,54229296.18119632,243885276.90011135,86297918.36332968,187896506.9861315,99626902.48203258,132968160.5284068,167578597.11438063
CDK6,10205390.1955968,10205390.1955968,10205390.1955968,9643380.470955655,9643380.470955655,9643380.470955655,9643380.470955655
CDKL5;PRKD3;STK36,107065720.39288123,77661002.56992845,100743263.0400108,14333331.552455235,14333331.552455235,498400527.2676855,14333331.552455235
CDKN1B,10764424.833847387,10764424.833847387,10764424.833847387,124434116.9042492,126654972.31013635,140565784.0318693,10697193.192950843
CDKN2AIP,9677975.4855527,9677975.4855527,9677975.4855527,16007880.831730014,16007880.831730014,16007880.831730014,16007880.831730014
CDS1,9547612.588171873,9547612.588171873,9547612.588171873,73829419.44895038,56962702.71093678,12520116.779224718,12520116.779224718
CDS2,859158924.0418638,873562048.0028014,1235269440.2671497,1017118514.0305831,1068160420.1783581,1075304007.3560333,861203781.2628196
CDV3,261952777.8877523,505803342.4232515,636824492.0990088,558142883.9894099,584083022.881825,421752707.2244227,368628920.87256014
CECR5,251653499.71131298,3524328.316699882,148257483.19285354,37005067.53138787,37005067.53138787,1004376334.6191807,37005067.53138787
CELF1,120175479.44782966,8661025.345193516,100278731.42885242,174305547.7750038,86439265.69938329,222527839.99760267,15604667.346518876
CELF2,1910548767.493882,484389261.23610425,956829361.0250069,1144762325.198378,905191756.0417258,1391249505.5674372,863371364.9316466
CELF4,73641865.60270952,44087550.24239358,87535178.52290176,32116869.52536192,669107515.1037092,32116869.52536192,32116869.52536192
CELSR2,19124731.131021753,38475598.46076082,45498001.44885094,11919832.534323132,11919832.534323132,11919832.534323132,11919832.534323132
CEND1,1309268350.1395228,1050706274.1600115,1751512023.7446377,1487087654.4482899,1617443655.7693985,1398923893.0169342,1214422421.5891063
CENPF,34496718.62074835,9005885.24323854,102187138.05973378,14000525.90213293,14000525.90213293,14000525.90213293,14000525.90213293
CENPV,202601948.65415075,102160549.42005515,80489183.53056198,307349444.69920033,319252782.85523814,323965295.51464736,318415409.0130729
CEP170,714455912.4204694,350893234.05247056,261031526.67036957,449893279.47031206,348503693.7540288,355343607.8667979,262570773.35308447
CEP170B,917120581.7204833,1436916820.6759753,1139329724.1405637,1232773998.422363,1207121970.8588893,1505804954.6674752,469962999.29678917
CEP250,25875772.13866066,71951625.95121007,9001682.547838148,11277489.180173762,11277489.180173762,11277489.180173762,11277489.180173762
CEP41,78954917.78548558,107152403.42536768,105026004.63259171,40465375.22983645,40465375.22983645,40465375.22983645,40465375.22983645
CEP76,9972069.51049485,9972069.51049485,9972069.51049485,11320424.839122627,11320424.839122627,11320424.839122627,11320424.839122627
CERS1,43946831.13935002,43946831.13935002,43946831.13935002,9670738.772100784,9670738.772100784,9670738.772100784,9670738.772100784
CERS2,9533949.704163622,9533949.704163622,9533949.704163622,12360551.154827137,12360551.154827137,12360551.154827137,12360551.154827137
CES1,30585948.687562235,9535382.282327715,48081160.77996374,13059360.114485724,13059360.114485724,13059360.114485724,13059360.114485724
CETN2,111050893.62238595,89312694.5786858,67340564.89460687,30345450.44495811,30345450.44495811,30345450.44495811,30345450.44495811
CFAP36,11249924.037898153,11249924.037898153,11249924.037898153,10188157.512758408,10188157.512758408,10188157.512758408,10188157.512758408
CFAP43,11213487.139325721,11213487.139325721,11213487.139325721,10207605.515541155,10207605.515541155,10207605.515541155,10207605.515541155
CFH,41673855.33967365,10797802.809982732,10797802.809982732,10915492.279453358,83261508.09691751,10915492.279453358,10915492.279453358
CFL1,66399647001.94178,53606805683.00547,55177307717.17468,48125997925.145645,57932470972.78828,50528109605.480965,56666424554.226654
CFL2,1246350212.44031,2700213187.0415354,1707116287.3365924,2293270726.8401003,2982297358.1488013,2568911526.5572114,3841113217.8408065
CGGBP1,10058316.015338711,10058316.015338711,10058316.015338711,9530642.06304758,9530642.06304758,9530642.06304758,9530642.06304758
CH507-9B2.3,10340050.797051718,10340050.797051718,10340050.797051718,10015317.075471042,10015317.075471042,10015317.075471042,10015317.075471042
CH507-9B2.4,5621737393.760273,4484526537.225875,7514010069.078669,6130428849.187362,4230946568.730773,5695227769.222436,5766117406.410427
CHAMP1,10643931.050359437,10643931.050359437,10643931.050359437,10504336.539604707,10504336.539604707,10504336.539604707,10504336.539604707
CHAT,9841353.400694337,9841353.400694337,9841353.400694337,11798861.477505112,11798861.477505112,11798861.477505112,11798861.477505112
CHCHD2,18166827.01724698,18166827.01724698,18166827.01724698,72081120.97716108,8481617.342652287,59249337.333607756,36415864.06287621
CHCHD3,1039743554.7402583,757377419.859793,1636205918.2650983,1397031268.3472266,1137222950.8101618,1155643613.0448196,650668584.9679549
CHCHD4,15706452.807750793,80512621.39810203,73591362.56732263,31422992.329311877,233109602.60105622,248567747.78979486,31422992.329311877
CHCHD6,1265247374.4056928,516221483.687656,1457869392.5625956,1104069979.3876631,948986896.1038018,1033964161.2021394,665872113.3977982
CHD2,10008754.403740378,10008754.403740378,10008754.403740378,9875671.25397546,9875671.25397546,9875671.25397546,9875671.25397546
CHD5,36008711.86593383,9949956.594684867,9949956.594684867,15030295.364084763,15030295.364084763,15030295.364084763,15030295.364084763
CHD8,10194396.359294549,10194396.359294549,10194396.359294549,9686833.731387086,9686833.731387086,9686833.731387086,9686833.731387086
CHDH,56305824.41757544,41308541.11869418,9131272.792103648,224269212.87589008,247812153.75579053,237403364.2161344,145346038.33547077
CHERP,66881795.99268852,8477072.358126389,8477072.358126389,17276827.6762262,17276827.6762262,17276827.6762262,17276827.6762262
CHGA,474837723.45203555,389798937.5907848,425784449.70732677,639311320.3527634,515752276.14427847,461847612.39437395,381960419.37122905
CHGB,458723297.38506365,149798116.99761614,139090547.45702657,29038429.460141737,281113871.17729896,270695297.4985588,238579266.2071846
CHID1,133887342.42865294,66819231.09506618,158472471.7794037,36581055.134596616,36581055.134596616,36581055.134596616,36581055.134596616
CHL1,5538717328.457371,3388399781.0023384,3940645566.7555604,4119529381.4984875,3331450037.180208,3455854063.754107,2755886353.589815
CHM,8350282.09177506,8350282.09177506,77750722.92841648,528900536.9215991,220611826.3623017,19529128.88006887,19529128.88006887
CHMP1A,42757945.54587452,9756998.272565685,148751368.4344287,12494647.388244387,12494647.388244387,156713455.13088053,12494647.388244387
CHMP1B,9729043.959415277,9729043.959415277,9729043.959415277,10347773.714965044,10347773.714965044,10347773.714965044,10347773.714965044
CHMP2A,238146506.14712253,16043455.185709707,16043455.185709707,194971228.1613458,224057191.91307265,221541141.5499527,252099316.72958776
CHMP3,10077866.58995738,149527939.4102535,170559328.9271721,150226478.9328154,157114416.77182007,11609374.861618979,11609374.861618979
CHMP4B,764286506.7266065,932113487.3360672,875197636.168681,735465429.5640136,588612315.6681653,647347062.0203588,627738131.1284887
CHMP5,191460482.61239523,166323737.97221908,185146592.6033079,385400808.86355567,330899046.253739,514257589.61241376,280342532.782901
CHMP6,328268858.14176595,257299543.68532237,223110049.57125604,352188906.3977301,367750429.65459025,372066816.6252791,352853644.68946236
CHMP7,71436839.0885056,61666408.114978984,52589677.26243031,38235826.1591013,38235826.1591013,38235826.1591013,38235826.1591013
CHN1,37477367.28830621,161736135.82452938,130597875.34538583,96833745.71016811,161516113.20227364,145284985.9400627,122936995.43188956
CHN2,227523369.70043257,128347126.28926201,78648436.76411815,237489968.61545777,29727012.373468157,301465422.8492619,245941253.55987325
CHORDC1,1357730978.0589528,1608702462.4713912,2432776225.6159735,1372953587.430626,1154041334.7668228,1203668409.9498303,1326987966.2622318
CHP1,724535329.2227702,223625823.41568998,613074144.5244703,418529447.95930886,417543555.85263175,390359828.6551872,336340612.71105623
CHRM1,10039988.41307991,10039988.41307991,10039988.41307991,11222647.206125585,11222647.206125585,11222647.206125585,11222647.206125585
CHST9,9363029.1374982,9363029.1374982,171289745.4220549,9527943.628381794,9527943.628381794,9527943.628381794,9527943.628381794
CHTOP,11729847.897563469,11729847.897563469,11729847.897563469,97557008.07613032,89836020.38138442,77511210.82832074,9814796.663457585
CIAO1,25281286.26668926,90205689.1360011,60361416.51362753,23468228.5214753,23468228.5214753,115564131.92928894,23468228.5214753
CIAPIN1,186882134.0848414,126976300.88085832,142904313.2482642,43404988.440804385,224526936.66514015,302071661.80961055,43404988.440804385
CIRBP,387837651.9510723,153292661.71257585,65403171.960860305,45269465.86714726,646402525.2589282,568807354.4359246,420039685.56318706
CISD1,5775603230.614655,5670048217.451828,9373510206.240967,11119691570.88599,8912405867.870481,10783574078.670727,6834657198.162887
CISD2,239483934.22993955,232159428.76456112,323697847.07102567,435951170.2460208,39303681.22788672,387015411.2481799,39303681.22788672
CISD3,14826650.028563794,14826650.028563794,14826650.028563794,72775951.5542263,9683345.467055429,9683345.467055429,9683345.467055429
CIT,934935446.961914,427419385.9989377,801469130.3823941,771497969.528204,282083226.4394044,761306191.4846693,432468436.615093
CKAP4,1225700040.6472952,507210313.7225986,628547088.3115809,660389742.550909,297249276.4136441,642116896.6760653,376042950.86695707
CKAP5,3455284560.714783,3644549820.0666223,3390425837.361283,2645459943.476109,3095249662.396707,2883369221.021959,2934119668.2806067
CKB,113585108377.52757,148282307466.55307,177726385484.00128,170272932356.66086,183953456469.72095,165935424158.7036,170573737249.7737
CKMT1A;CKMT1B,25602288589.707542,24051859620.151897,39932685447.32025,33317492635.837097,30651182003.262833,30592479310.62076,22587793623.948414
CLASP1,862969222.244985,697526921.1083283,621960545.2251287,1016744930.7679194,978777134.6862468,1082525839.7461941,529106877.2965668
CLASP2,4857196700.185877,4754905965.3298435,3811654659.0975146,4454923159.164282,3856271873.638875,4321713064.6150055,3775049838.5660486
CLCN3,87041287.33723412,70535052.90126191,102129872.42233098,30104615.727786362,163386772.23011145,177052287.83554792,179294254.7144007
CLCN6,54573337.1592242,71116983.02418454,63714538.55091435,28880582.567524076,28880582.567524076,28880582.567524076,28880582.567524076
CLDN11,9688158.793832773,7001634707.355052,3677648242.9270134,2613786875.3323255,1677816329.918587,54773745.05024205,4969476880.798803
CLDND1,10531601.340112874,137064884.29421562,105677271.83437149,103298788.28732054,11251732.032404425,91853997.68711585,135089703.2270001
CLEC16A,13161947.452539558,13161947.452539558,13161947.452539558,9677493.714093065,9677493.714093065,110181060.38062024,9677493.714093065
CLEC2L,7126618.02416136,7126618.02416136,77469292.22797723,292952273.79410666,24759214.732029706,24759214.732029706,24759214.732029706
CLEC3B,74354512.32884197,71259005.74830142,42237013.338250525,28571069.538187835,28571069.538187835,28571069.538187835,28571069.538187835
CLIC1,356068492.765229,313107064.0479433,363037285.208127,288698997.96088374,373416875.03172934,264320452.24086285,509374487.1188528
CLIC4,833440155.5621907,4474929402.728283,2011125364.0225127,1831144815.9233308,2845362401.0849466,2351685345.640537,3755939934.0377626
CLIC6,9703023.977876684,9703023.977876684,9703023.977876684,9757880.03903353,9757880.03903353,9757880.03903353,9757880.03903353
CLINT1,291562074.4824323,197023155.22793218,167142025.83363914,1095879026.0999386,1047624477.354387,1289828917.391855,691985543.4025629
CLIP1,561958770.5061319,444754392.1184436,475232392.1747937,332567478.7604,425689274.89055246,403038167.64389175,393032026.03078115
CLIP2,2291997695.3305025,2373390769.0028825,1901499431.9176552,1713439723.34179,1536310620.3660736,1766435830.51568,1639272187.7221375
CLIP3,10005008.980608206,10005008.980608206,10005008.980608206,11231582.238637764,11231582.238637764,11231582.238637764,11231582.238637764
CLMN,6611615.599874028,74750075.59497534,15957676.909850165,24670511.816908136,24670511.816908136,24670511.816908136,24670511.816908136
CLPB,110481220.397459,77404666.64063998,85080000.81678393,43178244.81564977,43178244.81564977,43178244.81564977,43178244.81564977
CLPP,104231676.30266936,9393667.05764804,9393667.05764804,154005498.90896687,13801392.524747178,13801392.524747178,13801392.524747178
CLPTM1,160275168.3202166,159681300.278335,163796926.59020543,202216471.65777302,232934354.923876,251950244.3582985,126478202.4699921
CLPX,10180338.324376961,10180338.324376961,10180338.324376961,9783209.535780631,9783209.535780631,9783209.535780631,9783209.535780631
CLSTN1,2114132114.882754,1394311926.17668,1236196167.663791,1413703854.1248965,782889864.6632051,1201274663.7348325,646292477.9527287
CLSTN3,57495386.159987845,33263271.990656145,48365113.07863116,21592074.066726033,21592074.066726033,21592074.066726033,21592074.066726033
CLTA,5236873089.176962,5015893425.397098,5509979548.812563,5538076693.056206,5146994471.912873,5881404797.862968,4279415946.8226485
CLTB,5147503632.927636,5032841095.397194,6736113828.995706,4813213502.981176,5235180855.628377,5559163246.322854,3697422586.7180653
CLTC,153270483814.29694,135459183560.86745,190914177067.26175,157198269989.99582,143105791487.05927,149774370834.03915,118176345125.9149
CLTCL1,29028774.735627126,9720044.730435492,86330049.35540932,10200082.832953235,10200082.832953235,10200082.832953235,10200082.832953235
CLU,2068181082.0231745,1866341669.967415,2731416972.4775715,2697375477.443939,3174358109.25597,2885143037.7792077,2756080823.2884965
CLUH,60545801.83166135,5544620.937421606,60819375.91343622,37590209.63359763,37590209.63359763,37590209.63359763,477768064.2874672
CLVS1,281394161.4717614,43179370.491426155,148312810.30235645,139744091.37013394,38154990.784834795,201319920.8129412,38154990.784834795
CLVS2,516506121.9346077,378473503.1191234,437944524.1491573,560321182.7090365,473632283.1737851,438552276.6531808,421068973.8135584
CLYBL,9400949.267363297,9400949.267363297,9400949.267363297,14182940.556983339,14182940.556983339,14182940.556983339,14182940.556983339
CMAS,1516099151.5441947,857375123.6496578,1175812863.2284307,1087034949.97989,1348027409.7555053,1253166299.21851,1202012414.1536849
CMBL,500493902.1510071,467750936.7276678,548859318.7147433,562154856.9913235,608893933.3091173,596786087.5720371,485947648.92946064
CMC1,10691319.046507815,10691319.046507815,10691319.046507815,10604840.014517985,10604840.014517985,10604840.014517985,10604840.014517985
CMPK1,1957316848.6953373,2657350446.2158456,1576858172.8745697,1996004198.1777172,2030160434.8736846,1940099889.3607204,1617672803.3275726
CMTM4,10839069.270680083,10839069.270680083,10839069.270680083,94723244.74668333,50732579.044556335,78277558.92807437,10391743.007523801
CMTM5,7521872.43745361,360673783.95168823,7521872.43745361,20029471.509257212,20029471.509257212,20029471.509257212,20029471.509257212
CNDP1,11900969.733522538,288397504.6866485,119787715.12497488,107821598.73920687,137225828.0539934,114499064.40963867,262810443.84898624
CNDP2,9366146260.841892,18536718045.190212,11933501128.043528,13758150947.501509,15659980296.866962,11609631709.437828,19093883956.384277
CNKSR2,588368192.3678968,427383815.95170116,536492288.46237564,438059951.1557111,470103987.32495606,329338540.69283295,158450596.91378477
CNN1,10152983.89517852,10152983.89517852,10152983.89517852,566936795.480504,11462883.856512148,11462883.856512148,79893602.1747343
CNN3,797750458.826009,623420202.5323417,485067376.4218148,849133174.0734816,908151480.9573061,816718307.1011273,727638060.1836207
CNNM1,69471049.1375241,54492144.086674534,59096590.81902167,19305746.96874894,19305746.96874894,19305746.96874894,19305746.96874894
CNNM2,56064449.442254886,46876920.769226104,84317746.62695101,110229855.44958922,24851938.047192287,24851938.047192287,24851938.047192287
CNOT1,61236897.40387153,45318311.0243615,53066332.94318077,38379855.59848529,38379855.59848529,38379855.59848529,38379855.59848529
CNOT10,15983076.765700035,21370620.98866199,10044930.253697503,11892223.175494649,11892223.175494649,11892223.175494649,11892223.175494649
CNP,15708747991.116026,354762168190.6663,192298338342.9402,116887970354.75165,174553059754.69424,104889002193.87825,256493867473.24216
CNPY2,200617574.6318996,170225526.34085697,113118472.94830862,541660490.1576364,435594237.98517025,640264290.6967816,525856124.75233394
CNPY3,89721578.0955347,77269863.90052657,90827907.71008433,43841836.06479252,43841836.06479252,43841836.06479252,43841836.06479252
CNR1,93354462.32019326,67188150.64636481,8268345.846375523,21121063.67220112,21121063.67220112,1634018930.0072925,21121063.67220112
CNRIP1,4507441251.701943,3800191400.934038,4435488166.263954,3667277800.3997135,3756220902.4551854,3902058056.2584963,3265387185.522332
CNST,10100128.374943614,10100128.374943614,10100128.374943614,9709428.86997852,9709428.86997852,9709428.86997852,9709428.86997852
CNTFR,1178802121.8203166,174186670.62255022,112680701.20247987,678126112.4825861,534541527.55431163,896989360.9996394,747842888.0647795
CNTN1,57584486136.40908,47856211494.36169,46262742074.5926,51193984002.83111,51840590857.65801,54454074188.56179,45820064911.30177
CNTN2,508657046.1837408,1928090234.071653,1166135324.5749173,1693355093.0078585,1958045082.5782864,1433691373.8143396,2004604051.1579618
CNTN3,75539867.20917927,9414503.477662655,9414503.477662655,12468890.4499427,12468890.4499427,12468890.4499427,12468890.4499427
CNTN4,171541958.80656683,98432035.98054431,125166487.91495916,21007066.710676834,220775230.1632426,253819391.2611322,21007066.710676834
CNTN5,56306219.588967696,9150760.456899757,9150760.456899757,22426122.95935515,22426122.95935515,22426122.95935515,22426122.95935515
CNTNAP1,4027669392.6340337,11261601107.16858,8473735771.862525,8363960335.671864,10696064838.189074,8969129157.515434,10754762985.365679
CNTNAP2,1557429089.7027807,1830008867.6895676,2250187357.9804134,2173120382.857051,1720688617.8153276,2183907244.2408533,1550954973.8922055
CNTNAP4,110303854.19330804,7085211.027508322,7085211.027508322,28450659.591505334,28450659.591505334,28450659.591505334,28450659.591505334
CNTNAP5,204883047.9708308,105232689.11580247,136930872.62127548,45030705.308609195,268265573.45617482,45030705.308609195,45030705.308609195
COA1,40801771.5550803,10030392.932790713,10030392.932790713,9966228.047802275,9966228.047802275,9966228.047802275,9966228.047802275
COA3,19009011.573440026,323659839.85018784,303994667.47829956,125022998.0303829,84880161.69181019,122516313.73515002,75478854.25659381
COA6,511014171.2611058,128176411.03900592,631269479.7243389,408013023.97207546,395050593.0537665,419632994.83491004,312230332.3249922
COA7,77368523.46154568,9900578.293254225,9900578.293254225,11807161.643525658,11807161.643525658,11807161.643525658,11807161.643525658
COASY,441324055.52293336,488774517.4232756,649027376.6801462,655968602.4136349,665514076.4867858,685784629.1209886,676071548.4046731
COCH,10588436.025839025,10588436.025839025,10588436.025839025,10570440.557010757,10570440.557010757,10570440.557010757,10570440.557010757
COG5,10273935.464839805,10273935.464839805,10273935.464839805,9903452.677599095,9903452.677599095,9903452.677599095,9903452.677599095
COL12A1,37131971.61147312,10229973.980401555,10229973.980401555,10919940.597706588,10919940.597706588,10919940.597706588,10919940.597706588
COL14A1,48731286.04513005,69319963.29779097,52508870.70186514,263408616.80509323,173972250.61013287,15665889.211305046,56497929.69974897
COL18A1,123718892.08550759,185749608.76453432,137257505.6216429,390577955.4537442,29240032.70198236,266995487.68413207,29240032.70198236
COL1A1,671349418.8369902,649790918.444769,429187897.72925156,979883659.8358095,24866552.715511158,801788479.8731861,2306833906.6623993
COL1A2,218626792.88262483,239577736.6995283,116098123.2404173,38750681.97698412,420735583.0085323,124630671.85253291,733984390.7367116
COL3A1,9904468.000363223,9904468.000363223,9904468.000363223,10386254.757291552,10386254.757291552,10386254.757291552,10386254.757291552
COL4A1,203771220.19791985,308022044.3796901,183991338.066305,416559115.2983276,272107663.50127405,110686122.41615286,197734174.02585423
COL4A2,65079709.13523532,205583511.2070943,182007152.5066104,201001634.49087542,131386699.02299497,54802203.329521134,110020553.4235274
COL4A3BP,23020248.125754703,9340891.35545047,9340891.35545047,13535960.937620321,13535960.937620321,13535960.937620321,13535960.937620321
COL5A1,421261437.11741626,9084360.565847628,445398121.8770862,10234368.62298638,10234368.62298638,10234368.62298638,10234368.62298638
COL6A1,179949733.2668513,164323503.1461884,126978352.95175444,333196853.1530973,35493355.72254195,35493355.72254195,538336823.2622349
COL6A2,60855105.448866725,11204325.862590782,11204325.862590782,10137615.409981297,10137615.409981297,10137615.409981297,182069518.08958915
COL6A3,606989477.2145185,261946795.18742833,130712060.7172034,120528209.95177242,31070608.718495402,14911852.018459572,990287191.348485
COLGALT1,76981722.84602262,60346244.42689142,60371018.28348715,12691807.855974335,12691807.855974335,12691807.855974335,12691807.855974335
COMMD10,42065958.44243658,9032770.270358227,39328203.877880685,14774922.295124473,14774922.295124473,14774922.295124473,14774922.295124473
COMMD2,25926275.5025993,106247465.67440128,64402363.03885654,350476257.2930119,17516046.93369477,17516046.93369477,256493621.60701436
COMMD4,50745363.38315598,55791174.67329744,43706485.29235891,20677995.739117134,20677995.739117134,20677995.739117134,20677995.739117134
COMMD8,64014938.83984101,54854233.554719776,54580877.45373696,21854342.090777773,21854342.090777773,21854342.090777773,21854342.090777773
COMMD9,146891248.20393366,200511226.67667398,116861967.3756885,230794003.83380997,256557183.95136797,190850812.4604065,201032076.31846458
COMT,1683782304.7181242,2637788365.612492,1232441557.6406054,2163196560.8468876,2042962671.5685756,1988717729.9233837,1445748444.7907264
COMTD1,81058595.87093367,57132108.59278245,7859471.187819953,19134074.244945962,19134074.244945962,19134074.244945962,19134074.244945962
COPA,1640392441.4830153,1084916028.517555,1287513625.5312414,1322308596.6518538,1442621883.4070234,1124409371.9650738,1098348529.7032578
COPB1,1240426652.0447476,565629116.8362317,591822613.6322587,1021569247.2649653,1074329587.1202009,1095779420.9473162,942033784.211451
COPB2,626709076.0034351,497875602.87196124,474645289.3005773,612016775.4919047,564997848.8404914,453389245.55744153,519813217.7560597
COPE,403706592.81021184,291120830.48587954,690374340.7231818,45748937.54094471,381897850.088981,335774090.7181328,322846083.66755986
COPG1,1406812252.795978,982259132.4286214,856345893.9687017,944419250.7035679,950085059.9900042,890636237.3283347,704150653.3763316
