,genes,avg_scores
2368,TNPO3,4.578961543900785
2369,TBC1D16,4.077326373202665
2370,SCAF8,3.8393676064263333
2371,SLC35A3,3.978638245811666
2372,TNFRSF21,4.465136415266833
2373,ANAPC5,4.205742960716666
2374,RHO,4.067561519205916
2375,TGM3,4.415054349112499
2376,LAIR1,5.085153650442999
2377,SRC,4.337587899186844
2378,ESRRG,4.564012306889785
2379,DUSP21,2.9244646704091664
2380,UROS,4.6123243361725
2381,MIS18A,4.344431175728666
2382,CYP4A11,4.3251351878415
2383,HSPB3,4.139443804906095
2384,SET,4.141437375454392
2385,AMBN,4.654791522588999
2386,MT1E,4.579930998741472
2387,TRPM6,4.4900640622529275
2388,LRRC4B,4.6515205360383165
2389,ESPL1,4.553555519793666
2390,DRG2,4.616560547745999
2391,DEFA6,3.298982034477416
2392,CRLF1,4.456094452463
2393,ARF1,4.807437738006
2394,UCK1,4.2978592032517495
2395,PTAR1,4.2600593567455
2396,URB1,4.7697608609644995
2397,KBTBD7,4.021361538576242
2398,PKD1L1,4.672285148330999
2399,RNH1,4.707991247718999
2400,DPY19L2,4.318318066004999
2401,SPTA1,4.986724846466498
2402,SCAF11,4.761626988337038
2403,ATP4A,4.7001190592835
2404,GRAP2,4.244346989079999
2405,CORO1C,4.655482986855868
2406,AK4,4.434168775362689
2407,NUDT1,4.645322807638373
2408,UBOX5,4.375509394607667
2409,ZNF385B,4.326305539433499
2410,RLF,4.427829899050249
2411,UNC79,4.848615580883999
2412,RTCB,4.363914328651
2413,F10,4.468544809639
2414,ITPKB,4.417805083370666
2415,OARD1,4.348573032748809
2416,SIX1,4.4376981837014995
2417,AMBP,4.289460798337856
2418,RPS15A,4.7246187743315
2419,PIGH,4.376747927530166
2420,ACAP2,4.585066813666167
2421,GNL3,4.126480305922667
2422,AGAP4,4.229620174202881
2423,FCF1,4.062173327630507
2424,SERPIND1,4.721110783737999
2425,NSA2,4.461501470685778
2426,TPTE2,4.509797168423785
2427,PMAIP1,4.485170632379611
2428,L3MBTL3,4.230127329801166
2429,FTCD,4.363583605564952
2430,RASGRP1,4.648902284564667
2431,AP1M1,4.153730502810499
2432,PARP2,4.358308681116999
2433,IRX2,4.362849987597166
2434,CDKN2A,4.3303712149265
2435,SCYL2,4.049604568368999
2436,CDS2,4.431390246616166
2437,NSL1,4.6061063947011665
2438,GAD1,4.286429482403332
2439,IFI35,4.356889331540333
2440,ACOT13,4.41924161166675
2441,DIMT1,4.3727258789953325
2442,GRHPR,4.533579343061916
2443,OXCT2,3.8563419160890557
2444,NLRP2,5.038354236009999
2445,TTI2,4.320061998597868
2446,POLR2D,3.978844164494841
2447,CFL1,4.577542099762666
2448,NCAN,4.914124671980071
2449,USE1,4.873940700804666
2450,NUP35,4.660318715649333
2451,POLRMT,4.202804594336333
2452,FAM136A,4.3696498598251665
2453,CMTM6,4.63281357549075
2454,SPATA6,4.219203183189059
2455,RTEL1,4.378371993705535
2456,PPIL1,4.615846485347666
2457,GBP2,4.493673485246667
2458,GPS1,4.654625033352833
2459,COQ5,4.521256569960055
2460,PSMA4,4.291139729944499
2461,MEPE,4.691874295650666
2462,ANK1,4.371647598727499
2463,GATAD2A,4.3208443274045
2464,PKIB,4.263384040896547
2465,LETMD1,4.405845447321136
2466,QSOX1,4.485195929709833
2467,IRS4,4.170578752465249
2468,EPHA1,4.602549600827166
2469,IDS,4.1126525426718334
2470,WDR81,4.483152693118118
2471,TRPC3,4.484793900659582
2472,MAP3K4,4.203816493234999
2473,SEL1L,4.4484112313905
2474,TMEM192,4.214492767623697
2475,ZNF18,4.078809291161666
2476,TMEM43,4.310236424015833
2477,SPP1,4.650978623894999
2478,OAS3,4.462126895088909
2479,SULT1C3,2.9056929727423335
2480,HADHA,4.4068096263555
2481,CDH4,4.6727000998285
2482,GAS2L3,4.151411519270666
2483,CNKSR3,4.4206566546055
2484,GFPT1,4.6768775940125
2485,ZNF561,4.195321354039286
2486,SLC39A11,4.960201136111987
2487,CYP51A1,4.715696702755333
2488,INSM2,4.954031481306555
2489,CHST8,4.52719811821588
2490,HSPA4,4.464956788845143
2491,STX16,4.2799509414445
2492,UTP14C,4.154529853960178
2493,LEMD3,4.421009325343183
2494,PIGK,4.34941995370275
2495,BOD1L1,4.977395353344389
2496,FGD1,4.425018725518499
2497,SNX14,4.366004591538615
2498,GNB2,4.417976218784166
2499,WRAP73,4.042633588207499
2500,CALCR,4.380233823586999
2501,MLYCD,4.430936629571833
2502,SDHAF2,4.171545226543833
2503,HAS3,4.467421763856742
2504,PABPC4,4.168592385815749
2505,IFI16,4.27110267376338
2506,TBR1,4.3878785689485
2507,ANKRD13B,4.188603087245166
2508,COA5,4.167293971079166
2509,KDM5C,4.5393342265075
2510,ICA1L,4.538637765742999
2511,SNAI2,4.4106444430945
2512,XDH,4.4324178027519165
2513,TXK,4.2730107272500835
2514,GSTM2,4.142694317895333
2515,PC,4.543137815831293
2516,PIK3CA,4.434744920457428
2517,ZNF675,4.096845524836443
2518,BLMH,4.430781501886928
2519,CCNG2,4.175150056924743
2520,KRT81,4.4722668691012615
2521,URB2,4.482067185835249
2522,LPCAT2,4.561948945524416
2523,ZNF460,4.2505615669431664
2524,CYP2A7,4.338528057745841
2525,PPIP5K1,4.2295437584545
2526,TP53BP2,4.383674141088332
2527,GRTP1,4.1328941646830835
2528,CDCA7,4.231182838723702
2529,GORASP1,4.156361772767499
2530,ZNF75A,4.1837632661685
2531,NAP1L5,3.9477483379832496
2532,PHTF2,4.289340491872166
2533,ACP2,4.285559232933499
2534,CALR3,4.860087229522928
2535,PLCB3,4.64826151945757
2536,PFKM,4.441657773048591
2537,ACY1,4.0984255771445
2538,AMFR,4.359685611742083
2539,CCDC8,3.836205883544095
2540,ACOT7,4.68849836520325
2541,ITGA11,4.331481722491405
2542,FKTN,4.489676804338167
2543,PLA2R1,4.251762840168374
2544,TRRAP,4.920331452195999
2545,C5,4.4774737575306185
2546,PRKD3,4.382353965129499
2547,RNASEH2C,4.354096420825666
2548,VPS28,4.548188271718476
2549,AGGF1,4.464019050296499
2550,PSEN2,3.9637218169004997
2551,CRIP1,4.607636502356119
2552,AGXT2,4.665459540364499
2553,TIAL1,4.172739888030582
2554,TEX14,4.5417296039254085
2555,TBCD,4.279427412176333
2556,PCDHAC1,4.490749531053928
2557,POLA1,4.426488918721143
2558,SLC10A1,4.307461535099167
2559,PIK3CG,4.5329250814119995
2560,HINT1,4.109748277219452
2561,CTSA,4.502810712634499
2562,GPA33,4.479090231535749
2563,AHCYL1,4.776748580744667
2564,CTU2,4.315133182094154
2565,ZNF679,4.357897134230497
2566,CXCR5,4.069621725073929
2567,PLCB4,4.546980909872786
2568,HSP90AA1,4.5890604653061535
2569,STK36,4.095218274172499
2570,AFAP1,4.3982725225445
2571,PRKCB,4.666242184975678
2572,EFS,4.657855209792416
2573,HSP90AB1,4.321347092209764
2574,GUCY2F,4.383121836071666
2575,PITX2,4.386507998060285
2576,ABCA3,4.458079566892202
2577,DOK6,4.57237228697225
2578,NDST1,4.6020261233925
2579,SPAG1,4.504667229318
2580,DCAF8,3.8976515987663847
2581,FUNDC2,4.3216664058867496
2582,AFTPH,4.2472043734024165
2583,LGALS4,4.2434155714365
2584,CHSY3,4.394903928439638
2585,EEF1E1,4.329630797314667
2586,ROBO2,4.973401929280999
2587,ACSL4,4.29429546819425
2588,NSFL1C,4.155368281024576
2589,DOK2,4.8136399313742615
2590,PPP2R5A,4.44956944836075
2591,CEP170B,4.8616449017641665
2592,ALG8,4.696909285471833
2593,AQP9,4.45203791214675
2594,PTOV1,4.403610492978916
2595,PNPLA6,4.3857403886999995
2596,CLDN2,4.185636981981083
2597,SLC26A3,4.4536874489619995
2598,PARP10,4.3205705650234005
2599,GRPEL1,4.287143615883499
2600,NDUFB11,4.292265639906499
2601,SDC3,4.45267663182857
2602,NOVA2,4.473117557406999
2603,CD276,4.36424338128538
2604,FRAT1,4.371796770222535
2605,DOK7,4.2355138682455
2606,PGM2L1,4.552603010194333
2607,SNX12,4.7302986552704995
2608,ARHGAP18,4.341864274725134
2609,SCN11A,4.360334598917749
2610,MFSD8,5.449183462701999
2611,HTRA1,4.516925681311417
2612,SLC30A1,4.229627362207511
2613,ITGAX,4.431646800883583
2614,ALOX15,4.523707825350166
2615,PCM1,4.699211505663833
2616,RHOBTB1,4.2410511885585
2617,CAPN3,4.512310040992333
2618,SF3A1,4.339161323256238
2619,HKDC1,4.437996251171666
2620,SLC26A1,4.486017045963333
2621,DDX55,4.014718949665249
2622,NIPSNAP1,4.459035286999
2623,RBM22,4.2827317650645
2624,ZNF431,4.003562640746666
2625,E2F7,4.512776649817999
2626,ERCC5,4.0893455729279165
2627,CASP7,4.455299618184576
2628,CAPN9,4.446420546936749
2629,DISP1,3.9474802519543335
2630,CLEC1B,4.2901446767315
2631,FCHO1,4.467579302082499
2632,DTD1,4.623388464346999
2633,MFAP1,4.495525700673583
2634,ZNF439,4.1114643345844994
2635,GLYCTK,4.083392468075416
2636,MBL2,4.6396418744515
2637,ISL1,4.335866738886
2638,MGST1,4.472120253902
2639,ZSCAN9,4.1625783281126765
2640,DDX3Y,4.329955615253583
2641,COLGALT2,4.668014900647
2642,PMPCA,4.3012253547805
2643,BIN3,4.145170731449499
2644,NAIP,4.726047497556388
2645,ZNF451,4.226868556446943
2646,TDP2,4.293386457133834
2647,SLC41A3,4.727553850915916
2648,MPHOSPH6,4.6602519961705
2649,SLC10A4,4.270434100666167
2650,ARHGEF2,4.19131150292611
2651,TUSC2,4.651672670296396
2652,MYOF,4.597714138826392
2653,ZNF346,4.202606308285908
2654,GATA4,4.626786435732
2655,LDHC,4.5253340490665
2656,SNX19,4.2822523069665
2657,COL17A1,4.550990996238666
2658,TANK,4.595842479020166
2659,RDX,4.876632552885167
2660,GAD2,4.350253349678032
2661,NFATC2,4.319472404106742
2662,LATS2,4.0802649865405
2663,GLIPR1,4.144292670357166
2664,DDB2,4.156399560542
2665,ZFYVE9,3.96117009600725
2666,ZNF580,4.3720192517355
2667,ASB18,4.609734068650889
2668,CCDC106,4.5404245689067135
2669,KCNQ3,4.677563396660999
2670,ZBTB16,4.295857924197538
2671,ADCY2,4.502572022314499
2672,FAM91A1,4.202578045627333
2673,PPRC1,4.333907364015633
2674,SIPA1,4.315192930916166
2675,BCL6B,4.530203237460249
2676,YPEL5,4.575165111928317
2677,CIITA,3.8257233136229996
2678,SRP14,4.690433195018
2679,SLC34A2,4.361022843767333
2680,ZNF770,4.185313931961091
2681,GATA2,4.284454664243583
2682,IFT80,4.354300737869042
2683,OR8D4,2.6355049791373335
2684,CCT4,4.5541101705589995
2685,TMEM134,4.178369501256999
2686,USP9Y,4.739539618377499
2687,ASL,4.053511293528667
2688,EBF3,4.277329371080607
2689,ZNF671,4.317691636741
2690,ADORA2A,4.516689101887643
2691,NIT1,4.094884984096611
2692,MYH2,4.57436096740364
2693,ARL14EP,4.177467569896416
2694,PDCL,4.720245658051238
2695,DCAF7,4.6684554651729995
2696,RIMBP3C,4.0427701110155
2697,MPP5,4.514137710423666
2698,DLC1,4.650207193400499
2699,EDC4,3.927818036583345
2700,SKI,4.476720790232499
2701,YES1,4.3536781269535005
2702,XPOT,4.129326175837845
2703,SLC29A1,4.473690500147
2704,EIF2AK3,4.151786511961166
2705,SYTL2,4.390844118754968
2706,CLMN,4.056897732179291
2707,NECAP2,4.631843314729
2708,PLXNA3,4.884697675200832
2709,CD6,4.2085476100445
2710,SUPT20H,4.109480035395782
2711,OCIAD2,4.064373963364999
2712,DYRK1B,4.1184775182
2713,SH2D5,4.480642459966166
2714,RBX1,4.7517936253599995
2715,PTX3,3.972032107725762
2716,NR2F6,4.417214235142
2717,KLF16,4.706110954634927
2718,PRKCH,4.692641818069779
2719,ARHGEF7,4.677032852947611
2720,DGKD,4.51906019737953
2721,PTPN23,4.5287533396076665
2722,CTCF,4.4247366991413175
2723,KBTBD13,4.5804602617859995
2724,MRPL37,4.3348755486406665
2725,ACOX1,3.9276700959644284
2726,DZIP1L,4.012509639940318
2727,SMIM1,4.594582307160166
2728,MYNN,4.113496370000166
2729,LIN7C,4.460352484741834
2730,FCHSD2,4.2890827473518
2731,SLC38A6,4.293249453032666
2732,ZNF264,4.125511486154286
2733,GPR142,4.375261665356999
2734,AHRR,4.3149634059735
2735,BSG,4.9419912144169045
2736,NPRL2,4.127886621248541
2737,HOOK1,4.231133866846904
2738,ZFYVE27,4.170517719770666
2739,KRT40,4.231870922329166
2740,ARHGEF4,4.1196225855772495
2741,MTMR10,4.292706520065499
2742,DHX29,4.453042165248833
2743,GREB1,4.251795279056499
2744,ZMAT2,4.563362969526833
2745,HCRTR1,4.490347784588693
2746,CEP97,4.603467133666499
2747,ADH1A,4.2497359601663565
2748,CRAT,4.2537809498841135
2749,HEATR3,4.364482880848238
2750,ZC3H15,4.508871489984167
2751,CAPZB,4.321235336615119
2752,SLC9A3R2,4.380628274944749
2753,JPH3,4.693067215246283
2754,TRAPPC10,4.144261959736785
2755,ATP11B,4.325484749508571
2756,CDK2,4.24136226894375
2757,ATAD5,4.4867036707312495
2758,PGM5,4.461326574449999
2759,PAPOLB,4.765170747816249
2760,CLIC4,4.713399061979167
2761,COL7A1,4.680559798230388
2762,CCNL1,4.042219612601083
2763,HSPA4L,4.386134088320249
2764,ZNF620,4.077913182791166
2765,NDRG1,4.953820743744095
2766,CCNH,4.293277838364999
2767,PRKRA,4.499400363997166
2768,CFB,4.530084811031499
2769,ZKSCAN3,4.299885903978215
2770,OPN1SW,4.397123716764888
2771,SNAPC4,4.559545281570972
2772,ZCCHC8,4.160511408310083
2773,MYL9,4.510925392937619
2774,SRSF2,4.203061462588976
2775,KLC4,4.389922719143833
2776,PRKG1,4.830942556025499
2777,FZD5,4.131872438500595
2778,RPL36A,4.537265078943857
2779,SRP54,4.363379457410333
2780,CCNA1,4.424337886180893
2781,SPAG7,4.7033494437125
2782,ASAH1,5.616227615086998
2783,KANK1,4.299158614652999
2784,RPS5,5.106817291892667
2785,CRYZ,4.354848273958262
2786,GATA1,4.596329543963
2787,FCRL5,4.466970748354666
2788,CERS2,4.186207497597
2789,ZNF239,4.1964388604465
2790,IGF2R,4.557428935792333
2791,NPY5R,4.515884223781
2792,JAK3,4.496362825349166
2793,TSPAN3,4.646220297257666
2794,CYC1,4.242275833273666
2795,GHR,4.199972715917333
2796,N4BP2,4.550922500256832
2797,FBXO22,4.069160173972
2798,TRAK1,4.177040691262916
2799,ATP1A3,4.623407447605166
2800,OSBPL1A,4.382327504731166
2801,DYNC1I1,4.3575471682765
2802,RAF1,4.239536900721122
2803,SLC22A14,4.323071081974
2804,RAET1G,4.296120032242166
2805,ZNF362,4.513652244463
2806,ABHD14B,4.438665581251833
2807,ORMDL3,4.533049711018861
2808,CTSC,4.4110714230938335
2809,TFEB,4.433413674800667
2810,KIF16B,4.560033696434
2811,ALKBH2,4.129376207333917
2812,RNF40,4.023677065528666
2813,PEX11B,4.368689875284833
2814,IPO7,4.3867277866375
2815,ATP2C2,4.4297218248584995
2816,SH3KBP1,4.455226601909138
2817,PTMA,4.798237718778499
2818,SLC4A1AP,4.397390083644929
2819,MIA3,4.296047893498737
2820,ANKRD12,4.625521780466499
2821,BAZ1B,4.3997011750520825
2822,IL18R1,4.340169266013178
2823,MAP4,4.857198125938702
2824,ZNF410,4.513755109311371
2825,CENPC,4.047752450247749
2826,MED12,4.410808092716654
2827,KCNH2,4.410328620334166
2828,MRPL55,4.279822109593666
2829,NCEH1,4.301492796893333
2830,XPR1,4.25381573312675
2831,GJC1,4.132802427440499
2832,HSDL2,4.3737723810113325
2833,NPL,4.2585223104133325
2834,WRN,4.527384539099642
2835,TBX21,4.294443943850927
2836,DGUOK,4.145102816382666
2837,HOXC4,4.349053774810582
2838,ACIN1,4.454714986294901
2839,PARG,4.190268356882475
2840,CBFA2T3,4.225511935745
2841,TRIM29,4.3865094993395
2842,CAPZA2,4.179233363114226
2843,APOL6,4.485842363571428
2844,HORMAD1,4.620065416747749
2845,MED30,4.594753267191056
2846,PDE1C,4.522478648348
2847,P2RY8,4.611788296394111
2848,SENP1,4.103055318480785
2849,DACH2,4.594695589261038
2850,AVL9,4.195062351448452
2851,ACTR8,3.9915540127116658
2852,CFDP1,4.613163581203761
2853,RNF130,4.421934362467166
2854,EPB41,4.922371221937376
2855,CHGB,4.3891738137816665
2856,CLASP1,4.678055037962166
2857,TRIM11,4.472912107637288
2858,TFE3,4.40529475332375
2859,RENBP,4.458457052188833
2860,ZNF45,4.049787457613666
2861,ERH,4.802822466866166
2862,HOXA9,4.03038239769875
2863,ENAM,4.348300485997333
2864,DYRK2,3.9941573073705
2865,LCP1,4.425953797190166
2866,TBRG1,4.032157949541785
2867,LCK,4.522537675105666
2868,DNMT3A,4.101405344022666
2869,MCC,4.5282771700385
2870,IDE,4.271830173383205
2871,LIFR,4.365428785179667
2872,CCDC174,4.105807511066499
2873,SLC7A14,4.770017764567249
2874,ZNF576,4.25380178626625
2875,MRPL52,4.314173380754499
2876,MED6,4.2025633249964995
2877,GAS2,4.366298189568
2878,CDC73,4.3695343153829995
2879,DRD3,4.919782763805499
2880,EEF1B2,4.714459359201083
2881,ANO1,4.144781137407075
2882,CLEC18C,4.4201761410767775
2883,CYP2U1,4.409447773030409
2884,ARHGAP25,4.162711410085532
2885,PSMB2,4.4682090252265825
2886,CRKL,4.7508115831643325
2887,PLCB2,4.495398846770864
2888,RBM15,4.3627958848904935
2889,CEBPE,4.315993018868332
2890,WDFY1,4.438476202366334
2891,MORC3,4.4811931090555
2892,ARSJ,4.439606014754832
2893,CYP4V2,4.06841973268773
2894,RPLP0,4.6716832652099995
2895,SNRPD1,4.1556425840127496
2896,BRAF,4.343515097788452
2897,GDF5,4.45824054004225
2898,PAX1,4.355458116107167
2899,FOXB1,4.532485121973221
2900,MTFP1,4.120847940655
2901,UCHL3,4.609826804971833
2902,INCENP,4.633620092788
2903,PPM1H,4.5188112483094995
2904,ZNF23,4.083864742858472
2905,ANP32A,4.309991287181285
2906,ZNF177,4.414357233600142
2907,DLG4,4.729548613682083
2908,PLA2G4A,4.334791231036499
2909,NET1,4.477137893519999
2910,SBDS,4.521832613341667
2911,KRT6B,4.415573480098749
2912,LDLRAD4,4.308957042087833
2913,YIPF6,4.155287448455166
2914,KRTAP13-3,2.5453902690064996
2915,IGSF6,4.356439851127
2916,CTSZ,4.174721994462897
2917,GABARAPL2,4.56925649539673
2918,DDX53,4.8025720419099995
2919,UNC5C,4.677967647115484
2920,SLC35A2,4.295256043965999
2921,ACSL6,4.4790783124365
2922,PLCD4,4.653698254219445
2923,DYRK4,3.9753491428195002
2924,HTATIP2,4.130680277454888
2925,TCERG1,4.054682237840166
2926,TPP2,3.77249821786147
2927,IL27RA,4.219879567091298
2928,LCE1A,2.834052700535285
2929,RAP2B,4.732687705446666
2930,A1CF,4.448642921983409
2931,BRF1,4.448454473343916
2932,TPRX1,4.857949612765916
2933,BAMBI,4.377637873259306
2934,LPIN3,4.217336785080332
2935,FASTK,4.252930456669167
2936,PLP1,4.789645196317166
2937,CYB5R3,4.295072325446916
2938,POMP,4.5367556625075
2939,PISD,4.206528940392416
2940,DENND4A,4.343225649587328
2941,LIN7B,4.509836691438463
2942,SHOX2,4.391381933682222
2943,ZNF556,4.378586710696472
2944,SMG6,4.5593788065805
2945,GLDC,4.082390159091159
2946,PRPS2,4.459852565977999
2947,XPA,4.455614638622083
2948,DDX46,4.118994694714999
2949,COQ10B,4.535021789632166
2950,SLC9A5,4.07110649211825
2951,MBOAT7,5.0381452988887485
2952,GTF2IRD2,4.3528756092418055
2953,GUCY1A2,4.631505222973928
2954,ARFGAP3,4.6027210226585
2955,NAA10,4.392528130291749
2956,CHD9,4.4563147459085455
2957,LIG4,4.660753886778363
2958,GFRA2,4.304360656195
2959,ANGPT2,4.406591686748749
2960,PDGFA,4.751214071333499
2961,ABCF2,4.314256320890166
2962,SERBP1,4.250588470598166
2963,CHRNA4,4.707563338675833
2964,PLEKHG6,4.209002966659702
2965,ZBTB26,4.2037564631605
2966,DAZ1,4.766796353985999
2967,KMT2A,5.141638170863832
2968,PLEKHF2,4.501307406009249
2969,MTPAP,4.124069561502952
2970,FAM98B,4.629739630265
2971,SCCPDH,4.359487262372166
2972,ZFYVE16,4.3224858407785
2973,COL4A3,4.2472886777559635
2974,ZNF813,4.392527770841666
2975,LTB4R2,4.368300473084417
2976,FBXW5,4.4520789226185
2977,PCDHA3,4.532379837357036
2978,LTA4H,4.454282278542583
2979,FHOD1,3.94527681276075
2980,SUPT7L,3.9531929217593325
2981,DERA,4.376768811557833
2982,NACAD,4.10515332254175
2983,CLCA2,4.265957582926409
2984,PODXL,4.555949674871
2985,MAP2K7,4.471562193292833
2986,FLRT2,4.542731616246999
2987,OSBPL3,4.198961914846333
2988,DGKH,4.551931701053547
2989,GIMAP8,4.172108540419
2990,GALT,4.251456874451575
2991,DNTTIP1,4.517812040281
2992,COMMD4,4.531022548506833
2993,KLHL20,4.526040532646166
2994,FOXA2,4.431802487565249
2995,CAMK4,4.2767223013943445
2996,DHX9,4.637778509002833
2997,SLC22A11,4.434609179909167
2998,CLDN10,4.290100183623722
2999,IRF2BP2,4.356154031259666
3000,PIK3C3,4.363717901013749
3001,JUN,4.249055980394927
3002,ADRB2,4.13401186674365
3003,DUSP11,4.30281260810125
3004,TBCA,4.436285569063425
3005,FCHSD1,4.181643404321499
3006,SHCBP1L,4.4472728100465
3007,NTN4,4.282358268238999
3008,SUMO2,4.217873338935999
3009,MAGEB4,2.6865110460609998
3010,DUSP3,4.326416335914929
3011,MUSTN1,4.446866534657611
3012,MTCH2,4.153133680706082
3013,MTF2,4.294095005071833
3014,DDX39A,4.496352521150999
3015,PDHA1,3.9917616414643327
3016,MAF,4.3042725031115
3017,LBX2,4.429179886321499
3018,CNNM4,4.470100999426
3019,IDI1,4.6005884304119995
3020,MGAT4A,4.174884760734142
3021,HOXA10,4.4296551865064995
3022,SBF1,4.707831168504582
3023,SESN1,4.323556045342083
3024,NFYC,4.422378191097916
3025,EPC2,4.3787298883165
3026,LACTB2,4.326737072977499
3027,NCAPH2,4.4111945473455
3028,CACNA1G,4.993707330644118
3029,NBEAL2,4.647480301627833
3030,NDE1,4.404781753896666
3031,PCDHB10,4.153568556407095
3032,ASB9,4.326804238238083
3033,ZNF800,4.316360354979619
3034,UBA1,4.701731782288916
3035,NCL,4.001992917485875
3036,ARHGAP1,4.4371412548595
3037,LIME1,4.576592671399499
3038,SH2D4A,4.127092032267856
3039,YIPF4,4.452489439407952
3040,GYG1,4.5614536133595
3041,LOXL2,4.328878237754
3042,ZNF596,4.250403812826278
3043,TRPV4,4.321603127746833
3044,TBX2,4.550358896706499
3045,DUSP15,4.155596564827874
3046,KCTD13,4.291083056317166
3047,CDH15,4.493818605803999
3048,COL5A1,4.416854983082035
3049,NUP85,4.3771827639765
3050,UCHL1,4.4219735175730825
3051,PCDHB3,4.254960617479159
3052,GRIN3B,4.281452882876262
3053,ZNF337,4.183095807321345
3054,CNTN1,4.649321166559999
3055,OFD1,4.269687489103583
3056,ANAPC1,4.439112928785558
3057,TBC1D31,4.343891345217428
3058,ACAD10,4.595612330571916
3059,BCS1L,4.283534345249
3060,ZSCAN25,4.16131536823825
3061,SPR,4.322693762394834
3062,TRMT1,4.1690725788955
3063,PSMC2,3.999881543045583
3064,MAN2A1,4.148419509817138
3065,RCBTB1,4.4035849892784995
3066,EIF3L,4.182999061366166
3067,BHMT,4.318860498890944
3068,N4BP3,4.354467598414928
3069,PPP1R18,4.671158460420666
3070,RAD54L,4.2525678871135
3071,GYG2,4.2934543677702495
3072,HGS,3.9949553752609996
3073,MAPRE1,4.517774494325416
3074,PCDH7,4.42470214939625
3075,PDZD3,4.290155381575666
3076,RAP1GAP,4.31758001304
3077,SLC1A1,4.318141662990749
3078,CLDN5,4.582041614088833
3079,SPRR2A,4.983648893268333
3080,TTC5,4.298433292636388
3081,UBL4A,4.848213427955928
3082,WBP2NL,4.260700575835472
3083,KPNA6,4.387795824147666
3084,COPG2,4.33918691841325
3085,BLNK,4.291876825167333
3086,LRCH3,4.038840084350333
3087,EIF3H,4.5044817681305
3088,SSX2IP,4.246892949534035
3089,SAMD7,4.7429580806554155
3090,TNFRSF13B,4.218679979179833
3091,MED8,4.255921258860166
3092,FBXO4,4.172896714150999
3093,XPNPEP3,4.2163120319665355
3094,TRIP10,4.19337383999
3095,SRP72,4.428817248968416
3096,GNPDA1,4.658674385517832
3097,LOXHD1,4.491988834912785
3098,ZXDC,4.1033397494514166
3099,TAX1BP1,4.316532109099833
3100,NPC1L1,4.187623038066083
3101,SP3,4.397622983869055
3102,TF,4.478754526908892
3103,SH3BP5,4.469017710550833
3104,FASTKD5,4.138395065735754
3105,ZBTB2,4.3058163523810835
3106,PPP6R3,4.480965309565488
3107,ZADH2,4.1268829142511665
3108,AKAP6,4.806399181195832
3109,FUT10,4.111960659318417
3110,BAG4,4.614879979778999
3111,CDX2,4.704721538000249
3112,PHF10,4.361423788332619
3113,CRELD2,4.477633073758334
3114,SYT5,4.642404645138832
3115,JUND,4.6203953987498325
3116,NUDCD1,4.207695385810999
3117,NLRP1,4.528918337080833
3118,RGS19,4.4876669355875
3119,CDH16,4.7470820189296425
3120,ZIM3,4.303520117301333
3121,HCN1,4.7058995061717495
3122,PRPF31,4.452304579791499
3123,WDR18,4.144590888811666
3124,DAG1,4.434174326927286
3125,P2RX1,4.291218476811917
3126,EIF3F,4.516676536931833
3127,EN2,4.393300645816166
3128,EPHA5,4.697994892603927
3129,EIF2B4,4.245579074707333
3130,SCG3,4.615912569600834
3131,ZNF33B,4.109824532380139
3132,STRAP,4.670220720875166
3133,AGPAT1,5.2695251170369986
3134,ZMYND11,4.282818570275166
3135,DAP3,4.428671762423332
3136,NINL,4.16407056198
3137,MYRIP,4.5639006106424995
3138,ENG,4.396119878513666
3139,ENOX1,4.606324060345667
3140,PDIA6,4.469204754049834
3141,TNKS,4.5267177246355
3142,TAF6,4.310170687568
3143,IKZF4,4.1278582523364165
3144,LALBA,2.6456922325252505
3145,KDM4C,4.588592128686499
3146,ZNF93,4.470117762094667
3147,DDX28,4.021513817141909
3148,SRFBP1,4.410611338494749
3149,APLF,4.243714924963999
3150,STAMBP,4.272479275434749
3151,PITPNB,4.705649216266
3152,RXFP1,4.535105571187167
3153,SAMD4A,4.357218537061
3154,EVI5L,4.243872196797083
3155,EIF1B,4.377205928881333
3156,ZC3HAV1,4.637926860099623
3157,ZNF785,4.102175861758861
3158,IL12B,4.427689591232567
3159,HDC,3.962630814939389
3160,CHD6,4.753023346856785
3161,SNAPC2,4.701810336223833
3162,ZNF197,4.551722242742548
3163,RBPMS,4.3033575393461785
3164,ABCA10,4.108379506281535
3165,CASP14,4.5098933995622765
3166,POLR1D,4.2994225529311425
3167,QRICH1,3.914173072395042
3168,ADCY4,4.083159248139832
3169,RFC3,4.248079004137249
3170,PCNT,4.746470851331666
3171,PPA1,4.6191905191050004
3172,HES1,4.418022851856
3173,ZNF740,4.325445184059416
3174,DPP9,4.2200963208335
3175,SLC13A5,4.279405726286
3176,SPAST,4.915892111037749
3177,RGS11,4.475845576693583
3178,RGS7,4.896013998014499
3179,TMEM87B,4.608275701510445
3180,POPDC2,4.192705618336785
3181,RAB41,4.862182739455571
3182,MAP3K8,4.117993884235833
3183,LGR6,4.284465686453221
3184,NID1,4.454739364301786
3185,DNAJC12,4.590220667998666
3186,TAF10,4.268239242033166
3187,GALNT7,4.2902258239330004
3188,TTC7B,4.23256627599125
3189,STK4,4.440629706630999
3190,ARL5A,4.361648693352928
3191,WDR43,4.526660005491833
3192,HMGCR,4.140428698043523
3193,ZNF423,4.09155301863016
